x,y
49.74874371859296,1.8953916274742093
50.25125628140703,0.6918569791161787
50.7537688442211,1.4774147880816064
51.256281407035175,3.1378060562871766
51.75879396984924,2.2362051970060848
52.26130653266331,0.10418070643283328
52.76381909547738,2.91618868389246
53.26633165829145,0.0
53.768844221105525,1.0911100572139412
54.27135678391959,1.3502920080254908
54.77386934673366,3.251540285770674
55.27638190954774,2.6605359556477772
55.778894472361806,2.2298485082830752
56.281407035175874,1.145627206515842
56.78391959798994,4.023071092746506
57.28643216080401,2.422384562160743
57.78894472361809,2.5974197411017004
58.291457286432156,1.6652639206392337
58.793969849246224,3.5331017670367655
59.2964824120603,2.527218183087421
59.79899497487437,1.7323612515760496
60.30150753768844,3.5787019592194045
60.804020100502505,2.8766139799791492
61.306532663316574,3.523574939174278
61.80904522613065,3.6286723441455364
62.31155778894472,3.529037112005735
62.81407035175879,3.3409689203877697
63.31658291457286,2.498670044740861
63.81909547738693,3.3143554191764393
64.321608040201,4.015043881147821
64.82412060301507,3.0219864630639006
65.32663316582914,1.9201041169367474
65.82914572864321,3.8492353398813983
66.33165829145727,2.4965055811031505
66.83417085427135,2.7103595851676427
67.33668341708542,4.284104681831391
67.83919597989949,2.7332656206892363
68.34170854271356,5.396384987005248
68.84422110552764,4.293312822312058
69.3467336683417,5.131506079738624
69.84924623115577,5.091983040476731
70.35175879396985,3.8498285991621266
70.85427135678391,4.757447102575153
71.35678391959799,5.814911960721308
71.85929648241205,3.2210917300123927
72.36180904522612,5.367812453967158
72.8643216080402,3.854623171235486
73.36683417085426,5.281294299953733
73.86934673366834,3.1413149279658983
74.3718592964824,5.990480772487217
74.87437185929647,5.67968766266488
75.37688442211055,3.2762601678139482
75.87939698492461,5.580826614274312
76.38190954773869,3.3215816160349614
76.88442211055276,4.972366669643295
77.38693467336682,5.312083048685806
77.8894472361809,6.352857163068276
78.39195979899498,6.525719578536252
78.89447236180904,5.447305777042835
79.39698492462311,4.603422818989764
79.89949748743717,6.677392169886536
80.40201005025125,4.3802963765279825
80.90452261306532,4.435964296474174
81.40703517587939,5.107455953773535
81.90954773869346,4.14275069346496
82.41206030150752,5.456998414401344
82.9145728643216,4.702346601376964
83.41708542713567,4.594551090167842
83.91959798994974,4.0490628618598254
84.42211055276381,5.166202347959202
84.92462311557789,5.092281283990989
85.42713567839195,5.204412174614514
85.92964824120602,3.243315629375177
86.4321608040201,3.4665627054212966
86.93467336683416,6.117928983067005
87.43718592964824,5.561987902065382
87.9396984924623,2.8940239407040105
88.44221105527637,2.9236319043737544
88.94472361809045,4.440800340687915
89.44723618090451,5.509512786620341
89.94974874371859,3.6666245572909486
90.45226130653265,3.860274449751389
90.95477386934672,4.380849628315407
91.4572864321608,4.2590562169759805
91.95979899497486,2.8022654188845824
92.46231155778894,4.4836122326248
92.96482412060301,3.1862532849289975
93.46733668341707,3.8676333927654456
93.96984924623115,3.2344614886916636
94.47236180904522,3.091740865804482
94.97487437185929,1.0015480870779436
95.47738693467336,2.1464300048557163
95.97989949748742,4.092452190612248
96.4824120603015,2.327682875530563
96.98492462311557,1.4180844162109036
97.48743718592964,4.373926294719132
97.98994974874371,2.5531707229584253
98.49246231155777,2.802534996161817
98.99497487437185,2.6337267538550666
99.49748743718592,1.5089158621250278
100.0,3.4731610216653337
